"activity" "subject.id" "feature" "count" "average.value"
"696" "SITTING" 27 "tBodyAccJerk-std()-X" 376 -0.700549974357447
"697" "SITTING" 27 "tBodyAccJerk-std()-Y" 376 -0.674792293475665
"698" "SITTING" 27 "tBodyAccJerk-std()-Z" 376 -0.783632076781915
"699" "SITTING" 27 "tBodyAccJerkMag-mean()" 376 -0.70180744799867
"700" "SITTING" 27 "tBodyAccJerkMag-std()" 376 -0.696003354282979
"701" "SITTING" 27 "tBodyAccMag-mean()" 376 -0.627947737417819
"702" "SITTING" 27 "tBodyAccMag-std()" 376 -0.677874152031915
"703" "SITTING" 27 "tBodyGyro-mean()-X" 376 -0.0608887602789628
"704" "SITTING" 27 "tBodyGyro-mean()-Y" 376 -0.0552177945716489
"705" "SITTING" 27 "tBodyGyro-mean()-Z" 376 0.108947089653191
"706" "SITTING" 27 "tBodyGyro-std()-X" 376 -0.795853557018617
"707" "SITTING" 27 "tBodyGyro-std()-Y" 376 -0.802048718989362
"708" "SITTING" 27 "tBodyGyro-std()-Z" 376 -0.674128512103723
"709" "SITTING" 27 "tBodyGyroJerk-mean()-X" 376 -0.0893066039356303
"710" "SITTING" 27 "tBodyGyroJerk-mean()-Y" 376 -0.0450414487725798
"711" "SITTING" 27 "tBodyGyroJerk-mean()-Z" 376 -0.0586254676047872
"712" "SITTING" 27 "tBodyGyroJerk-std()-X" 376 -0.8210758325
"713" "SITTING" 27 "tBodyGyroJerk-std()-Y" 376 -0.837320211489362
"714" "SITTING" 27 "tBodyGyroJerk-std()-Z" 376 -0.782945588829787
"715" "SITTING" 27 "tBodyGyroJerkMag-mean()" 376 -0.823067662473404
"716" "SITTING" 27 "tBodyGyroJerkMag-std()" 376 -0.837212879564096
"717" "SITTING" 27 "tBodyGyroMag-mean()" 376 -0.694016019806117
"718" "SITTING" 27 "tBodyGyroMag-std()" 376 -0.754713306440957
"719" "SITTING" 27 "tGravityAcc-mean()-X" 376 0.627230079867021
"720" "SITTING" 27 "tGravityAcc-mean()-Y" 376 0.032242387143617
"721" "SITTING" 27 "tGravityAcc-mean()-Z" 376 0.14116869604876
"722" "SITTING" 27 "tGravityAcc-std()-X" 376 -0.974620173404255
"723" "SITTING" 27 "tGravityAcc-std()-Y" 376 -0.972505174787234
"724" "SITTING" 27 "tGravityAcc-std()-Z" 376 -0.959200394414894
"725" "SITTING" 27 "tGravityAccMag-mean()" 376 -0.627947737417819
"726" "SITTING" 27 "tGravityAccMag-std()" 376 -0.677874152031915
"727" "SITTING" 28 "fBodyAcc-mean()-X" 206 -0.68776883432233
"728" "SITTING" 28 "fBodyAcc-mean()-Y" 206 -0.622841114519417
"729" "SITTING" 28 "fBodyAcc-mean()-Z" 206 -0.741462254985437
"730" "SITTING" 28 "fBodyAcc-std()-X" 206 -0.683199944917476
"731" "SITTING" 28 "fBodyAcc-std()-Y" 206 -0.623192236384369
"732" "SITTING" 28 "fBodyAcc-std()-Z" 206 -0.713211963058252
"733" "SITTING" 28 "fBodyAccJerk-mean()-X" 206 -0.718019745738835
"734" "SITTING" 28 "fBodyAccJerk-mean()-Y" 206 -0.705976257345146
"735" "SITTING" 28 "fBodyAccJerk-mean()-Z" 206 -0.804585188883495
"736" "SITTING" 28 "fBodyAccJerk-std()-X" 206 -0.734238501912621
"737" "SITTING" 28 "fBodyAccJerk-std()-Y" 206 -0.688305009647573
"738" "SITTING" 28 "fBodyAccJerk-std()-Z" 206 -0.842972637427184
"739" "SITTING" 28 "fBodyAccMag-mean()" 206 -0.656100294024272
"740" "SITTING" 28 "fBodyAccMag-std()" 206 -0.715164661849515
"741" "SITTING" 28 "fBodyBodyAccJerkMag-mean()" 206 -0.706908798520874
"742" "SITTING" 28 "fBodyBodyAccJerkMag-std()" 206 -0.726122136199029
"743" "SITTING" 28 "fBodyBodyGyroJerkMag-mean()" 206 -0.826660930776699
"744" "SITTING" 28 "fBodyBodyGyroJerkMag-std()" 206 -0.833674226650485
"745" "SITTING" 28 "fBodyBodyGyroMag-mean()" 206 -0.762735296006796
"746" "SITTING" 28 "fBodyBodyGyroMag-std()" 206 -0.767012523398058
"747" "SITTING" 28 "fBodyGyro-mean()-X" 206 -0.70487616923301
"748" "SITTING" 28 "fBodyGyro-mean()-Y" 206 -0.773967850635922
"749" "SITTING" 28 "fBodyGyro-mean()-Z" 206 -0.709727226558252
"750" "SITTING" 28 "fBodyGyro-std()-X" 206 -0.784465639902913
"751" "SITTING" 28 "fBodyGyro-std()-Y" 206 -0.762735614126214
"752" "SITTING" 28 "fBodyGyro-std()-Z" 206 -0.738649933252427
"753" "SITTING" 28 "tBodyAcc-mean()-X" 206 0.278739266553398
"754" "SITTING" 28 "tBodyAcc-mean()-Y" 206 -0.0187975204834951
"755" "SITTING" 28 "tBodyAcc-mean()-Z" 206 -0.107807008381068
"756" "SITTING" 28 "tBodyAcc-std()-X" 206 -0.68398972178932
"757" "SITTING" 28 "tBodyAcc-std()-Y" 206 -0.606549833999029
"758" "SITTING" 28 "tBodyAcc-std()-Z" 206 -0.70744912
"759" "SITTING" 28 "tBodyAccJerk-mean()-X" 206 0.0792910308825243
"760" "SITTING" 28 "tBodyAccJerk-mean()-Y" 206 0.0135107680737864
"761" "SITTING" 28 "tBodyAccJerk-mean()-Z" 206 0.00364494866063107
"762" "SITTING" 28 "tBodyAccJerk-std()-X" 206 -0.713004659097087
"763" "SITTING" 28 "tBodyAccJerk-std()-Y" 206 -0.687209413543689
"764" "SITTING" 28 "tBodyAccJerk-std()-Z" 206 -0.824228169757282
"765" "SITTING" 28 "tBodyAccJerkMag-mean()" 206 -0.723779362805825
"766" "SITTING" 28 "tBodyAccJerkMag-std()" 206 -0.714477557324272
"767" "SITTING" 28 "tBodyAccMag-mean()" 206 -0.644599448147087
"768" "SITTING" 28 "tBodyAccMag-std()" 206 -0.659757363641262
"769" "SITTING" 28 "tBodyGyro-mean()-X" 206 -0.0567790137621359
"770" "SITTING" 28 "tBodyGyro-mean()-Y" 206 -0.0488593126606262
"771" "SITTING" 28 "tBodyGyro-mean()-Z" 206 0.0966943342504854
"772" "SITTING" 28 "tBodyGyro-std()-X" 206 -0.764813965509709
"773" "SITTING" 28 "tBodyGyro-std()-Y" 206 -0.765086678543689
"774" "SITTING" 28 "tBodyGyro-std()-Z" 206 -0.710462349475728
"775" "SITTING" 28 "tBodyGyroJerk-mean()-X" 206 -0.0898649942082524
"776" "SITTING" 28 "tBodyGyroJerk-mean()-Y" 206 -0.0456655215715049
"777" "SITTING" 28 "tBodyGyroJerk-mean()-Z" 206 -0.0591893236052913
"778" "SITTING" 28 "tBodyGyroJerk-std()-X" 206 -0.746765237315534
"779" "SITTING" 28 "tBodyGyroJerk-std()-Y" 206 -0.847302632669903
"780" "SITTING" 28 "tBodyGyroJerk-std()-Z" 206 -0.793601885631068
"781" "SITTING" 28 "tBodyGyroJerkMag-mean()" 206 -0.813718189757282
"782" "SITTING" 28 "tBodyGyroJerkMag-std()" 206 -0.824174463058252
"783" "SITTING" 28 "tBodyGyroMag-mean()" 206 -0.683567422362136
"784" "SITTING" 28 "tBodyGyroMag-std()" 206 -0.737683990849515
"785" "SITTING" 28 "tGravityAcc-mean()-X" 206 0.647073359805825
"786" "SITTING" 28 "tGravityAcc-mean()-Y" 206 -0.137379481334951
"787" "SITTING" 28 "tGravityAcc-mean()-Z" 206 -0.00797649700048543
"788" "SITTING" 28 "tGravityAcc-std()-X" 206 -0.974479128592233
"789" "SITTING" 28 "tGravityAcc-std()-Y" 206 -0.959880660436893
"790" "SITTING" 28 "tGravityAcc-std()-Z" 206 -0.946447412281553
"791" "SITTING" 28 "tGravityAccMag-mean()" 206 -0.644599448147087
"792" "SITTING" 28 "tGravityAccMag-std()" 206 -0.659757363641262
"793" "STANDING" 2 "fBodyAcc-mean()-X" 302 -0.57377091142947
"794" "STANDING" 2 "fBodyAcc-mean()-Y" 302 -0.432566581302351
"795" "STANDING" 2 "fBodyAcc-mean()-Z" 302 -0.630081222124834
"796" "STANDING" 2 "fBodyAcc-std()-X" 302 -0.619788102803311
"797" "STANDING" 2 "fBodyAcc-std()-Y" 302 -0.464723862913245
"798" "STANDING" 2 "fBodyAcc-std()-Z" 302 -0.600678614835099
"799" "STANDING" 2 "fBodyAccJerk-mean()-X" 302 -0.561682049622185
"800" "STANDING" 2 "fBodyAccJerk-mean()-Y" 302 -0.50890379901457
"801" "STANDING" 2 "fBodyAccJerk-mean()-Z" 302 -0.715745330403973
"802" "STANDING" 2 "fBodyAccJerk-std()-X" 302 -0.595105612895033
"803" "STANDING" 2 "fBodyAccJerk-std()-Y" 302 -0.509147543673841
"804" "STANDING" 2 "fBodyAccJerk-std()-Z" 302 -0.767087015496689
"805" "STANDING" 2 "fBodyAccMag-mean()" 302 -0.514569861316887
"806" "STANDING" 2 "fBodyAccMag-std()" 302 -0.646662308457285
"807" "STANDING" 2 "fBodyBodyAccJerkMag-mean()" 302 -0.509746432970861
"808" "STANDING" 2 "fBodyBodyAccJerkMag-std()" 302 -0.518800797709272
"809" "STANDING" 2 "fBodyBodyGyroJerkMag-mean()" 302 -0.751615078360927
"810" "STANDING" 2 "fBodyBodyGyroJerkMag-std()" 302 -0.744194981440397
"811" "STANDING" 2 "fBodyBodyGyroMag-mean()" 302 -0.699742945221854
"812" "STANDING" 2 "fBodyBodyGyroMag-std()" 302 -0.725310337688742
"813" "STANDING" 2 "fBodyGyro-mean()-X" 302 -0.638717694593046
"814" "STANDING" 2 "fBodyGyro-mean()-Y" 302 -0.722068978635762
"815" "STANDING" 2 "fBodyGyro-mean()-Z" 302 -0.601594889654305
"816" "STANDING" 2 "fBodyGyro-std()-X" 302 -0.734588540182119
"817" "STANDING" 2 "fBodyGyro-std()-Y" 302 -0.72716774102649
"818" "STANDING" 2 "fBodyGyro-std()-Z" 302 -0.683114494539735
"819" "STANDING" 2 "tBodyAcc-mean()-X" 302 0.273113115788079
"820" "STANDING" 2 "tBodyAcc-mean()-Y" 302 -0.0191323183174834
"821" "STANDING" 2 "tBodyAcc-mean()-Z" 302 -0.115649958175497
"822" "STANDING" 2 "tBodyAcc-std()-X" 302 -0.605586497159271
"823" "STANDING" 2 "tBodyAcc-std()-Y" 302 -0.428962986589404
"824" "STANDING" 2 "tBodyAcc-std()-Z" 302 -0.589360062210596
"825" "STANDING" 2 "tBodyAccJerk-mean()-X" 302 0.0785353156747351
"826" "STANDING" 2 "tBodyAccJerk-mean()-Y" 302 0.00708771249764901
"827" "STANDING" 2 "tBodyAccJerk-mean()-Z" 302 0.000755760748377483
"828" "STANDING" 2 "tBodyAccJerk-std()-X" 302 -0.557809603123841
"829" "STANDING" 2 "tBodyAccJerk-std()-Y" 302 -0.491875889831788
"830" "STANDING" 2 "tBodyAccJerk-std()-Z" 302 -0.741885388311258
"831" "STANDING" 2 "tBodyAccJerkMag-mean()" 302 -0.58777744543543
"832" "STANDING" 2 "tBodyAccJerkMag-std()" 302 -0.512115278415232
"833" "STANDING" 2 "tBodyAccMag-mean()" 302 -0.535281800541722
"834" "STANDING" 2 "tBodyAccMag-std()" 302 -0.552812545643709
"835" "STANDING" 2 "tBodyGyro-mean()-X" 302 -0.0517030657821192
"836" "STANDING" 2 "tBodyGyro-mean()-Y" 302 -0.0568420186817881
"837" "STANDING" 2 "tBodyGyro-mean()-Z" 302 0.0872599422291391
"838" "STANDING" 2 "tBodyGyro-std()-X" 302 -0.710648927815894
"839" "STANDING" 2 "tBodyGyro-std()-Y" 302 -0.722943674337748
"840" "STANDING" 2 "tBodyGyro-std()-Z" 302 -0.634888927843046
"841" "STANDING" 2 "tBodyGyroJerk-mean()-X" 302 -0.0875587491668874
"842" "STANDING" 2 "tBodyGyroJerk-mean()-Y" 302 -0.0433986835453642
"843" "STANDING" 2 "tBodyGyroJerk-mean()-Z" 302 -0.0557541828188742
"844" "STANDING" 2 "tBodyGyroJerk-std()-X" 302 -0.671679103311258
"845" "STANDING" 2 "tBodyGyroJerk-std()-Y" 302 -0.783595466728477
"846" "STANDING" 2 "tBodyGyroJerk-std()-Z" 302 -0.674611933293046
"847" "STANDING" 2 "tBodyGyroJerkMag-mean()" 302 -0.746559539039735
"848" "STANDING" 2 "tBodyGyroJerkMag-std()" 302 -0.740088733655629
"849" "STANDING" 2 "tBodyGyroMag-mean()" 302 -0.614771054893146
"850" "STANDING" 2 "tBodyGyroMag-std()" 302 -0.680584887880795
"851" "STANDING" 2 "tGravityAcc-mean()-X" 302 0.660782866688742
"852" "STANDING" 2 "tGravityAcc-mean()-Y" 302 -0.147219886910411
"853" "STANDING" 2 "tGravityAcc-mean()-Z" 302 0.134865335090728
"854" "STANDING" 2 "tGravityAcc-std()-X" 302 -0.963015508245033
"855" "STANDING" 2 "tGravityAcc-std()-Y" 302 -0.960033560165563
"856" "STANDING" 2 "tGravityAcc-std()-Z" 302 -0.945365383907285
"857" "STANDING" 2 "tGravityAccMag-mean()" 302 -0.535281800541722
"858" "STANDING" 2 "tGravityAccMag-std()" 302 -0.552812545643709
"859" "STANDING" 4 "fBodyAcc-mean()-X" 317 -0.628806379100946
"860" "STANDING" 4 "fBodyAcc-mean()-Y" 317 -0.52583456615142
"861" "STANDING" 4 "fBodyAcc-mean()-Z" 317 -0.755235428895899
"862" "STANDING" 4 "fBodyAcc-std()-X" 317 -0.597551324155678
"863" "STANDING" 4 "fBodyAcc-std()-Y" 317 -0.534661524341987
"864" "STANDING" 4 "fBodyAcc-std()-Z" 317 -0.708764043722397
"865" "STANDING" 4 "fBodyAccJerk-mean()-X" 317 -0.652023078038801
"866" "STANDING" 4 "fBodyAccJerk-mean()-Y" 317 -0.601696223759495
"867" "STANDING" 4 "fBodyAccJerk-mean()-Z" 317 -0.825154871135647
"868" "STANDING" 4 "fBodyAccJerk-std()-X" 317 -0.644622004704416
"869" "STANDING" 4 "fBodyAccJerk-std()-Y" 317 -0.593855151524606
"870" "STANDING" 4 "fBodyAccJerk-std()-Z" 317 -0.860544668359621
"871" "STANDING" 4 "fBodyAccMag-mean()" 317 -0.602098037677603
"872" "STANDING" 4 "fBodyAccMag-std()" 317 -0.672948341687697
"873" "STANDING" 4 "fBodyBodyAccJerkMag-mean()" 317 -0.63501900541041
"874" "STANDING" 4 "fBodyBodyAccJerkMag-std()" 317 -0.666506718936908
"875" "STANDING" 4 "fBodyBodyGyroJerkMag-mean()" 317 -0.838833209652997
"876" "STANDING" 4 "fBodyBodyGyroJerkMag-std()" 317 -0.863096864037855
"877" "STANDING" 4 "fBodyBodyGyroMag-mean()" 317 -0.745650754608833
"878" "STANDING" 4 "fBodyBodyGyroMag-std()" 317 -0.732586304826498
"879" "STANDING" 4 "fBodyGyro-mean()-X" 317 -0.641881977553943
"880" "STANDING" 4 "fBodyGyro-mean()-Y" 317 -0.831527531009464
"881" "STANDING" 4 "fBodyGyro-mean()-Z" 317 -0.689308946422713
"882" "STANDING" 4 "fBodyGyro-std()-X" 317 -0.721749187328076
"883" "STANDING" 4 "fBodyGyro-std()-Y" 317 -0.782885735867508
"884" "STANDING" 4 "fBodyGyro-std()-Z" 317 -0.7670895729653
"885" "STANDING" 4 "tBodyAcc-mean()-X" 317 0.274183111498423
"886" "STANDING" 4 "tBodyAcc-mean()-Y" 317 -0.0148081545344921
"887" "STANDING" 4 "tBodyAcc-mean()-Z" 317 -0.107521430810726
"888" "STANDING" 4 "tBodyAcc-std()-X" 317 -0.605211727785489
"889" "STANDING" 4 "tBodyAcc-std()-Y" 317 -0.509929384011325
"890" "STANDING" 4 "tBodyAcc-std()-Z" 317 -0.709492735962145
"891" "STANDING" 4 "tBodyAccJerk-mean()-X" 317 0.0788637845151419
"892" "STANDING" 4 "tBodyAccJerk-mean()-Y" 317 0.00351340949514196
"893" "STANDING" 4 "tBodyAccJerk-mean()-Z" 317 -0.00737375142832808
"894" "STANDING" 4 "tBodyAccJerk-std()-X" 317 -0.631853083289621
"895" "STANDING" 4 "tBodyAccJerk-std()-Y" 317 -0.584063204701893
"896" "STANDING" 4 "tBodyAccJerk-std()-Z" 317 -0.843353231167192
"897" "STANDING" 4 "tBodyAccJerkMag-mean()" 317 -0.656116311856877
"898" "STANDING" 4 "tBodyAccJerkMag-std()" 317 -0.647249966810726
"899" "STANDING" 4 "tBodyAccMag-mean()" 317 -0.56158213510694
"900" "STANDING" 4 "tBodyAccMag-std()" 317 -0.606556049548896
"901" "STANDING" 4 "tBodyGyro-mean()-X" 317 -0.0289417906907571
"902" "STANDING" 4 "tBodyGyro-mean()-Y" 317 -0.0787229907785489
"903" "STANDING" 4 "tBodyGyro-mean()-Z" 317 0.0957174866009464
"904" "STANDING" 4 "tBodyGyro-std()-X" 317 -0.701397703369085
"905" "STANDING" 4 "tBodyGyro-std()-Y" 317 -0.79823574873817
"906" "STANDING" 4 "tBodyGyro-std()-Z" 317 -0.726374197066246
"907" "STANDING" 4 "tBodyGyroJerk-mean()-X" 317 -0.107859315713249
"908" "STANDING" 4 "tBodyGyroJerk-mean()-Y" 317 -0.0400427574662461
"909" "STANDING" 4 "tBodyGyroJerk-mean()-Z" 317 -0.0578089304000631
"910" "STANDING" 4 "tBodyGyroJerk-std()-X" 317 -0.723788617823344
"911" "STANDING" 4 "tBodyGyroJerk-std()-Y" 317 -0.902502592618297
"912" "STANDING" 4 "tBodyGyroJerk-std()-Z" 317 -0.748369141315457
"913" "STANDING" 4 "tBodyGyroJerkMag-mean()" 317 -0.819191368044164
"914" "STANDING" 4 "tBodyGyroJerkMag-std()" 317 -0.844187064164038
"915" "STANDING" 4 "tBodyGyroMag-mean()" 317 -0.656291093847319
"916" "STANDING" 4 "tBodyGyroMag-std()" 317 -0.706738493542587
"917" "STANDING" 4 "tGravityAcc-mean()-X" 317 0.706593043123028
"918" "STANDING" 4 "tGravityAcc-mean()-Y" 317 0.112591195496986
"919" "STANDING" 4 "tGravityAcc-mean()-Z" 317 0.164130896618297
"920" "STANDING" 4 "tGravityAcc-std()-X" 317 -0.962636979274448
"921" "STANDING" 4 "tGravityAcc-std()-Y" 317 -0.941416800167192
"922" "STANDING" 4 "tGravityAcc-std()-Z" 317 -0.941403426072555
"923" "STANDING" 4 "tGravityAccMag-mean()" 317 -0.56158213510694
"924" "STANDING" 4 "tGravityAccMag-std()" 317 -0.606556049548896
"925" "STANDING" 9 "fBodyAcc-mean()-X" 288 -0.579258404408681
"926" "STANDING" 9 "fBodyAcc-mean()-Y" 288 -0.610267804090278
"927" "STANDING" 9 "fBodyAcc-mean()-Z" 288 -0.592119122804271
"928" "STANDING" 9 "fBodyAcc-std()-X" 288 -0.547995744907986
"929" "STANDING" 9 "fBodyAcc-std()-Y" 288 -0.586766083232639
"930" "STANDING" 9 "fBodyAcc-std()-Z" 288 -0.501074006965903
"931" "STANDING" 9 "fBodyAccJerk-mean()-X" 288 -0.621377141312847
"932" "STANDING" 9 "fBodyAccJerk-mean()-Y" 288 -0.699766614569444
"933" "STANDING" 9 "fBodyAccJerk-mean()-Z" 288 -0.702931927996528
"934" "STANDING" 9 "fBodyAccJerk-std()-X" 288 -0.572819893733993
"935" "STANDING" 9 "fBodyAccJerk-std()-Y" 288 -0.679065855003472
"936" "STANDING" 9 "fBodyAccJerk-std()-Z" 288 -0.739139922708333
"937" "STANDING" 9 "fBodyAccMag-mean()" 288 -0.553186448295139
"938" "STANDING" 9 "fBodyAccMag-std()" 288 -0.624456827182986
"939" "STANDING" 9 "fBodyBodyAccJerkMag-mean()" 288 -0.609193721940625
"940" "STANDING" 9 "fBodyBodyAccJerkMag-std()" 288 -0.611619343190972
"941" "STANDING" 9 "fBodyBodyGyroJerkMag-mean()" 288 -0.786473954201389
"942" "STANDING" 9 "fBodyBodyGyroJerkMag-std()" 288 -0.801296292638889
"943" "STANDING" 9 "fBodyBodyGyroMag-mean()" 288 -0.700863097986111
"944" "STANDING" 9 "fBodyBodyGyroMag-std()" 288 -0.697729432621528
"945" "STANDING" 9 "fBodyGyro-mean()-X" 288 -0.639863219559028
"946" "STANDING" 9 "fBodyGyro-mean()-Y" 288 -0.683924287600694
"947" "STANDING" 9 "fBodyGyro-mean()-Z" 288 -0.612680463163889
"948" "STANDING" 9 "fBodyGyro-std()-X" 288 -0.690689895534722
"949" "STANDING" 9 "fBodyGyro-std()-Y" 288 -0.667203220760417
"950" "STANDING" 9 "fBodyGyro-std()-Z" 288 -0.619468634127778
"951" "STANDING" 9 "tBodyAcc-mean()-X" 288 0.270313841621528
"952" "STANDING" 9 "tBodyAcc-mean()-Y" 288 -0.0209466555412396
"953" "STANDING" 9 "tBodyAcc-mean()-Z" 288 -0.101233826213889
"954" "STANDING" 9 "tBodyAcc-std()-X" 288 -0.555656544538194
"955" "STANDING" 9 "tBodyAcc-std()-Y" 288 -0.5758878952125
"956" "STANDING" 9 "tBodyAcc-std()-Z" 288 -0.506111776081806
"957" "STANDING" 9 "tBodyAccJerk-mean()-X" 288 0.0840171430291667
"958" "STANDING" 9 "tBodyAccJerk-mean()-Y" 288 0.00678485848399306
"959" "STANDING" 9 "tBodyAccJerk-mean()-Z" 288 -0.00102998088194444
"960" "STANDING" 9 "tBodyAccJerk-std()-X" 288 -0.578305161360069
"961" "STANDING" 9 "tBodyAccJerk-std()-Y" 288 -0.678923872274306
"962" "STANDING" 9 "tBodyAccJerk-std()-Z" 288 -0.721610094569444
"963" "STANDING" 9 "tBodyAccJerkMag-mean()" 288 -0.621608245092361
"964" "STANDING" 9 "tBodyAccJerkMag-std()" 288 -0.608862145384722
"965" "STANDING" 9 "tBodyAccMag-mean()" 288 -0.505183470509188
"966" "STANDING" 9 "tBodyAccMag-std()" 288 -0.553038255314792
"967" "STANDING" 9 "tBodyGyro-mean()-X" 288 -0.0701318154561458
"968" "STANDING" 9 "tBodyGyro-mean()-Y" 288 -0.0729884312991667
"969" "STANDING" 9 "tBodyGyro-mean()-Z" 288 0.109092913237986
"970" "STANDING" 9 "tBodyGyro-std()-X" 288 -0.676452392569444
"971" "STANDING" 9 "tBodyGyro-std()-Y" 288 -0.670498220701389
"972" "STANDING" 9 "tBodyGyro-std()-Z" 288 -0.587557692291458
"973" "STANDING" 9 "tBodyGyroJerk-mean()-X" 288 -0.0892254930640278
"974" "STANDING" 9 "tBodyGyroJerk-mean()-Y" 288 -0.0397344421815972
"975" "STANDING" 9 "tBodyGyroJerk-mean()-Z" 288 -0.053402884281875
"976" "STANDING" 9 "tBodyGyroJerk-std()-X" 288 -0.7617108665625
"977" "STANDING" 9 "tBodyGyroJerk-std()-Y" 288 -0.773273878854167
"978" "STANDING" 9 "tBodyGyroJerk-std()-Z" 288 -0.744656038298611
"979" "STANDING" 9 "tBodyGyroJerkMag-mean()" 288 -0.7629795809375
"980" "STANDING" 9 "tBodyGyroJerkMag-std()" 288 -0.786176892048611
"981" "STANDING" 9 "tBodyGyroMag-mean()" 288 -0.550201866572569
"982" "STANDING" 9 "tBodyGyroMag-std()" 288 -0.663198385034722
"983" "STANDING" 9 "tGravityAcc-mean()-X" 288 0.670845545555556
"984" "STANDING" 9 "tGravityAcc-mean()-Y" 288 -0.0467446999509028
"985" "STANDING" 9 "tGravityAcc-mean()-Z" 288 0.104353653032743
"986" "STANDING" 9 "tGravityAcc-std()-X" 288 -0.958784666180556
"987" "STANDING" 9 "tGravityAcc-std()-Y" 288 -0.949938115208333
"988" "STANDING" 9 "tGravityAcc-std()-Z" 288 -0.920554317815972
"989" "STANDING" 9 "tGravityAccMag-mean()" 288 -0.505183470509188
"990" "STANDING" 9 "tGravityAccMag-std()" 288 -0.553038255314792
"991" "STANDING" 10 "fBodyAcc-mean()-X" 96 -0.822505930166667
"992" "STANDING" 10 "fBodyAcc-mean()-Y" 96 -0.720876538833333
"993" "STANDING" 10 "fBodyAcc-mean()-Z" 96 -0.862321343125
"994" "STANDING" 10 "fBodyAcc-std()-X" 96 -0.845922740729167
"995" "STANDING" 10 "fBodyAcc-std()-Y" 96 -0.751383960510417
"996" "STANDING" 10 "fBodyAcc-std()-Z" 96 -0.86121794721875
"997" "STANDING" 10 "fBodyAccJerk-mean()-X" 96 -0.826063598282292
"998" "STANDING" 10 "fBodyAccJerk-mean()-Y" 96 -0.744950073
"999" "STANDING" 10 "fBodyAccJerk-mean()-Z" 96 -0.878450186458333
"1000" "STANDING" 10 "fBodyAccJerk-std()-X" 96 -0.831379930459062
"1001" "STANDING" 10 "fBodyAccJerk-std()-Y" 96 -0.7410383354375
"1002" "STANDING" 10 "fBodyAccJerk-std()-Z" 96 -0.899683347916667
"1003" "STANDING" 10 "fBodyAccMag-mean()" 96 -0.786961677072917
"1004" "STANDING" 10 "fBodyAccMag-std()" 96 -0.834157293125
"1005" "STANDING" 10 "fBodyBodyAccJerkMag-mean()" 96 -0.783269770302083
"1006" "STANDING" 10 "fBodyBodyAccJerkMag-std()" 96 -0.770950588979167
"1007" "STANDING" 10 "fBodyBodyGyroJerkMag-mean()" 96 -0.8851999225
"1008" "STANDING" 10 "fBodyBodyGyroJerkMag-std()" 96 -0.881496240729167
"1009" "STANDING" 10 "fBodyBodyGyroMag-mean()" 96 -0.845024943541667
"1010" "STANDING" 10 "fBodyBodyGyroMag-std()" 96 -0.856745923229167
"1011" "STANDING" 10 "fBodyGyro-mean()-X" 96 -0.819983751770833
"1012" "STANDING" 10 "fBodyGyro-mean()-Y" 96 -0.861050933645833
"1013" "STANDING" 10 "fBodyGyro-mean()-Z" 96 -0.792357543844792
"1014" "STANDING" 10 "fBodyGyro-std()-X" 96 -0.858958473125
"1015" "STANDING" 10 "fBodyGyro-std()-Y" 96 -0.846707374791667
"1016" "STANDING" 10 "fBodyGyro-std()-Z" 96 -0.829842093020833
"1017" "STANDING" 10 "tBodyAcc-mean()-X" 96 0.276583204166667
"1018" "STANDING" 10 "tBodyAcc-mean()-Y" 96 -0.0194909304979167
"1019" "STANDING" 10 "tBodyAcc-mean()-Z" 96 -0.1121843393125
"1020" "STANDING" 10 "tBodyAcc-std()-X" 96 -0.838564338333333
"1021" "STANDING" 10 "tBodyAcc-std()-Y" 96 -0.727853336020833
"1022" "STANDING" 10 "tBodyAcc-std()-Z" 96 -0.854294969270833
"1023" "STANDING" 10 "tBodyAccJerk-mean()-X" 96 0.080527512159375
"1024" "STANDING" 10 "tBodyAccJerk-mean()-Y" 96 0.004611439794375
"1025" "STANDING" 10 "tBodyAccJerk-mean()-Z" 96 -0.00128744623489583
"1026" "STANDING" 10 "tBodyAccJerk-std()-X" 96 -0.820707124664583
"1027" "STANDING" 10 "tBodyAccJerk-std()-Y" 96 -0.7341746674375
"1028" "STANDING" 10 "tBodyAccJerk-std()-Z" 96 -0.889739520625
"1029" "STANDING" 10 "tBodyAccJerkMag-mean()" 96 -0.8162927158125
"1030" "STANDING" 10 "tBodyAccJerkMag-std()" 96 -0.777345431613542
"1031" "STANDING" 10 "tBodyAccMag-mean()" 96 -0.801728673104167
"1032" "STANDING" 10 "tBodyAccMag-std()" 96 -0.795247255416667
"1033" "STANDING" 10 "tBodyGyro-mean()-X" 96 -0.0255225107895833
"1034" "STANDING" 10 "tBodyGyro-mean()-Y" 96 -0.0699903917025
"1035" "STANDING" 10 "tBodyGyro-mean()-Z" 96 0.10298476965625
"1036" "STANDING" 10 "tBodyGyro-std()-X" 96 -0.849243536458333
"1037" "STANDING" 10 "tBodyGyro-std()-Y" 96 -0.851156069375
"1038" "STANDING" 10 "tBodyGyro-std()-Z" 96 -0.807039630885417
"1039" "STANDING" 10 "tBodyGyroJerk-mean()-X" 96 -0.10022438078125
"1040" "STANDING" 10 "tBodyGyroJerk-mean()-Y" 96 -0.0478723615625
"1041" "STANDING" 10 "tBodyGyroJerk-mean()-Z" 96 -0.0519245405385417
"1042" "STANDING" 10 "tBodyGyroJerk-std()-X" 96 -0.849140011666667
